opportunity_id,product,account,deal_stage,engage_date,close_date,close_value,product_length,account_length,product_word_count,account_word_count,product_has_question,account_has_question,product_has_exclamation,account_has_exclamation,product_avg_word_length,account_avg_word_length,product_unique_word_ratio,account_unique_word_ratio,product_has_digits,account_has_digits,is_high_value_deal
9Y43IDMY,gtx plus basic,opentech,lost,2017-11-18,2017-12-06,0.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
UIE5G6GW,gtxpro,cancity,won,2017-11-18,2017-11-29,4617.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
GB6C2UK5,gtk 500,xx holding,won,2017-11-18,2017-12-04,29220.0,7,10.0,2,2.0,False,False,False,False,3.0,4.5,1.0,1.0,True,False,True
5S2JLJGL,gtx plus basic,funholding,lost,2017-11-18,2017-11-30,0.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
820NH7ZA,gtx basic,konex,won,2017-11-18,2017-12-04,643.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
PIPYDN8Y,gtx basic,scotfind,lost,2017-11-18,2017-11-21,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
E3LNNM8H,gtx plus pro,blackzim,lost,2017-11-18,2017-12-05,0.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,False
UHYI2QB2,mg special,funholding,lost,2017-11-18,2017-11-28,0.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
5SJP2J1J,gtx plus basic,mathtouch,won,2017-11-19,2017-11-20,886.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
R5V9DX5U,mg advanced,rangreen,won,2017-11-19,2017-11-28,3206.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
PGCWLU4L,gtx basic,gekko co,won,2017-11-19,2017-11-20,678.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
RVI6ARFW,gtx basic,funholding,won,2017-11-19,2017-11-20,549.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
QVWPMJ8R,gtx plus pro,kan code,won,2017-11-19,2017-11-28,6540.0,12,8.0,3,2.0,False,False,False,False,3.3333333333333335,3.5,1.0,1.0,False,False,True
7M7UED1P,gtx basic,toughzap,lost,2017-11-19,2017-11-21,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
JW51LS6C,mg advanced,lexiqvolax,lost,2017-11-19,2017-12-04,0.0,11,10.0,2,1.0,False,False,False,False,5.0,10.0,1.0,1.0,False,False,False
KU4GX1KD,gtx basic,isdom,won,2017-11-19,2017-11-28,662.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
GSE8QWMU,gtxpro,finjob,won,2017-11-19,2017-11-24,4540.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
6MTK51P5,mg special,rundofase,won,2017-11-20,2017-11-29,52.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
J962I0KG,gtx plus basic,,engaging,2017-11-20,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
QA2XTMMZ,gtxpro,yearin,lost,2017-11-20,2017-11-27,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
T58EDFV0,gtx basic,goodsilron,won,2017-11-20,2017-12-08,504.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
C09PGOZG,gtx basic,kan code,won,2017-11-20,2017-12-04,589.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
IG9RPWOZ,gtx plus pro,stanredtax,won,2017-11-20,2017-12-09,5756.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
3GFZ7SN4,mg advanced,streethex,won,2017-11-20,2017-11-23,3161.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,False
PQ84ANKD,mg special,,engaging,2017-11-20,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
DC1E84LC,gtx plus pro,umbrella corporation,won,2017-11-20,2017-12-08,5209.0,12,20.0,3,2.0,False,False,False,False,3.3333333333333335,9.5,1.0,1.0,False,False,True
F0XGEQOE,mg advanced,kan code,lost,2017-11-21,2017-11-25,0.0,11,8.0,2,2.0,False,False,False,False,5.0,3.5,1.0,1.0,False,False,False
EQIV6PMF,mg special,dambase,won,2017-11-21,2017-12-08,58.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
SK3A12HI,mg special,massive dynamic,won,2017-11-21,2017-12-21,57.0,10,15.0,2,2.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
F28BOUE5,gtxpro,bubba gump,won,2017-11-21,2017-12-10,5466.0,6,10.0,1,2.0,False,False,False,False,6.0,4.5,1.0,1.0,False,False,True
Z7JCS0ZW,gtx plus pro,domzoom,lost,2017-11-21,2017-11-24,0.0,12,7.0,3,1.0,False,False,False,False,3.3333333333333335,7.0,1.0,1.0,False,False,False
9E3H6ONP,gtx plus pro,lexiqvolax,won,2017-11-21,2017-11-25,6932.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
FVTCAFCL,gtx basic,newex,won,2017-11-21,2017-12-22,597.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
9TTQYYIW,mg advanced,green plus,lost,2017-11-21,2017-11-27,0.0,11,10.0,2,2.0,False,False,False,False,5.0,4.5,1.0,1.0,False,False,False
33JYWJ1X,gtx basic,cheers,won,2017-11-21,2017-12-29,619.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
L11T0DYF,mg advanced,faxquote,won,2017-11-21,2017-12-01,2590.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
QJZVB9ZG,gtxpro,sumace,lost,2017-11-21,2017-11-26,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
WAEWV7YD,gtx basic,yearin,won,2017-11-22,2017-12-07,609.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
3RJPZ634,gtxpro,konex,won,2017-11-22,2017-12-06,4492.0,6,5.0,1,1.0,False,False,False,False,6.0,5.0,1.0,1.0,False,False,True
FZH6NJAQ,gtx plus basic,rantouch,lost,2017-11-22,2017-11-27,0.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
4MPM6ZPU,gtxpro,yearin,lost,2017-11-22,2017-12-06,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
U0XDMZK8,mg special,kan code,won,2017-11-22,2017-12-05,47.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
J1G2SZKD,gtx basic,goodsilron,engaging,2017-11-22,,,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
BF9D3HVC,gtx basic,donquadtech,lost,2017-11-23,2017-12-02,0.0,9,11.0,2,1.0,False,False,False,False,4.0,11.0,1.0,1.0,False,False,False
YMWG4Z3S,gtx plus basic,warephase,engaging,2017-11-23,,,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
6AT4VS58,gtx basic,sonron,won,2017-11-23,2017-12-08,484.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
S5FBJ31P,mg advanced,ron tech,lost,2017-11-23,2017-11-25,0.0,11,8.0,2,2.0,False,False,False,False,5.0,3.5,1.0,1.0,False,False,False
62JLAD45,mg special,toughzap,lost,2017-11-23,2017-11-28,0.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
Z7GJE1K0,mg special,dalttechnology,won,2017-11-23,2017-12-07,49.0,10,14.0,2,1.0,False,False,False,False,4.5,14.0,1.0,1.0,False,False,False
PV3TH2FF,mg special,,engaging,2017-11-23,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
4ZQTMS3Z,mg special,kan code,engaging,2017-11-23,,,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
N6ZLW0OG,gtx plus basic,ganjaflex,won,2017-11-24,2017-12-05,927.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
IJ2CLOLZ,gtxpro,acme corporation,won,2017-11-24,2017-12-09,4445.0,6,16.0,1,2.0,False,False,False,False,6.0,7.5,1.0,1.0,False,False,True
K4N74V6U,gtxpro,codehow,won,2017-11-24,2017-12-04,5110.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
H7GFLCDH,mg special,blackzim,won,2017-11-24,2017-12-18,62.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
0QMOIDET,gtx plus basic,konex,won,2017-11-24,2017-12-11,1049.0,14,5.0,3,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
33JWQH71,gtx plus basic,labdrill,won,2017-11-24,2017-12-05,885.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
D55HTKRU,gtxpro,newex,engaging,2017-11-24,,,6,5.0,1,1.0,False,False,False,False,6.0,5.0,1.0,1.0,False,False,False
Z9WFXNX3,mg advanced,golddex,lost,2017-11-24,2017-11-29,0.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
7ACIXBSY,mg advanced,gekko co,won,2017-11-24,2017-12-05,3612.0,11,8.0,2,2.0,False,False,False,False,5.0,3.5,1.0,1.0,False,False,True
MEIBOSW7,gtxpro,zencorporation,won,2017-11-24,2017-11-29,5106.0,6,14.0,1,1.0,False,False,False,False,6.0,14.0,1.0,1.0,False,False,True
NBUHFAKW,mg advanced,genco pura olive oil company,won,2017-11-25,2017-12-28,2477.0,11,28.0,2,5.0,False,False,False,False,5.0,4.8,1.0,1.0,False,False,False
PJ3NGI1Y,mg special,donquadtech,lost,2017-11-25,2017-12-10,0.0,10,11.0,2,1.0,False,False,False,False,4.5,11.0,1.0,1.0,False,False,False
RDZ2FC3A,gtx basic,warephase,won,2017-11-25,2017-12-11,537.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
R7GYOI0M,gtx plus pro,hatfan,won,2017-11-25,2017-12-10,5547.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
Z1IF1M5M,gtx plus basic,konmatfix,won,2017-11-25,2017-11-29,1001.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
B133ECHC,gtx plus pro,kan code,lost,2017-11-25,2017-12-05,0.0,12,8.0,3,2.0,False,False,False,False,3.3333333333333335,3.5,1.0,1.0,False,False,False
P55UV5QW,gtx plus basic,yearin,lost,2017-11-25,2017-11-29,0.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
H0HDYIYJ,gtxpro,umbrella corporation,won,2017-11-25,2017-11-29,5077.0,6,20.0,1,2.0,False,False,False,False,6.0,9.5,1.0,1.0,False,False,True
EBMBP7JQ,mg advanced,dambase,won,2017-11-26,2017-12-07,3844.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,True
MAUIC3DD,gtx plus pro,sumace,lost,2017-11-26,2017-12-10,0.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,False
20048JO2,gtx plus basic,opentech,won,2017-11-26,2017-12-14,1204.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
U071YJYI,mg advanced,isdom,lost,2017-11-26,2017-12-11,0.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
Y3EVBV53,gtx basic,stanredtax,won,2017-11-26,2017-12-07,562.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
JE63NRUA,gtx plus basic,faxquote,lost,2017-11-26,2017-12-25,0.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
YA8CL4UM,gtx basic,sunnamplex,won,2017-11-26,2017-12-01,460.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
43WRAJ1I,mg special,rundofase,won,2017-11-26,2017-12-11,66.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
DA7BZMMO,mg advanced,cancity,won,2017-11-26,2017-12-12,3309.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
6QRZCDL0,mg advanced,massive dynamic,lost,2017-11-26,2017-11-27,0.0,11,15.0,2,2.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
348COZ5O,gtxpro,genco pura olive oil company,won,2017-11-27,2017-11-30,4888.0,6,28.0,1,5.0,False,False,False,False,6.0,4.8,1.0,1.0,False,False,True
GLUYX9KN,gtx plus basic,j texon,won,2017-11-27,2017-12-12,1192.0,14,7.0,3,2.0,False,False,False,False,4.0,3.0,1.0,1.0,False,False,False
2DT6W3HA,mg advanced,bluth company,lost,2017-11-27,2017-12-12,0.0,11,13.0,2,2.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
7S8SLZDY,mg special,,engaging,2017-11-27,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
L8XNQONA,gtx basic,inity,engaging,2017-11-27,,,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
WE03969I,gtx plus basic,gekko co,won,2017-11-28,2017-12-09,1131.0,14,8.0,3,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
3SOLZEZX,gtx plus pro,goodsilron,won,2017-11-28,2017-12-12,5702.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
MAA6TJMM,gtx basic,cheers,won,2017-11-28,2017-12-13,563.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
0DY00J6O,gtx plus pro,xx holding,won,2017-11-28,2017-12-11,5886.0,12,10.0,3,2.0,False,False,False,False,3.3333333333333335,4.5,1.0,1.0,False,False,True
U8IUBGTW,gtx basic,domzoom,lost,2017-11-28,2017-12-05,0.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
EV0V1ZZA,mg advanced,hatfan,lost,2017-11-28,2017-12-02,0.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
JVF7HZMV,gtx plus basic,,engaging,2017-11-28,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
RCDG00F7,gtx basic,rantouch,won,2017-11-28,2017-12-04,601.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
XAKK81WB,mg special,sonron,won,2017-11-29,2017-12-18,58.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
B6CHA7CX,mg special,blackzim,won,2017-11-29,2017-12-14,58.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
V263VR1Y,mg advanced,finjob,won,2017-11-29,2017-12-14,3285.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
A2PTJA6G,mg advanced,plussunin,won,2017-11-29,2017-12-08,3494.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,False
GQDS81G1,gtx plus pro,,engaging,2017-11-30,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
GUDTJY0I,mg advanced,finhigh,lost,2017-11-30,2017-12-14,0.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
MDK5NQJA,gtx plus pro,initech,won,2017-11-30,2017-12-14,5204.0,12,7.0,3,1.0,False,False,False,False,3.3333333333333335,7.0,1.0,1.0,False,False,True
GB1K3Y4Y,gtx basic,the new york inquirer,won,2017-11-30,2017-12-15,579.0,9,21.0,2,4.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
KKOU11ZD,gtx plus basic,cheers,won,2017-11-30,2017-12-14,1195.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
KHZ3IOKH,gtx plus pro,streethex,won,2017-11-30,2017-12-29,6340.0,12,9.0,3,1.0,False,False,False,False,3.3333333333333335,9.0,1.0,1.0,False,False,True
Q34UWP01,gtx plus basic,zathunicon,won,2017-11-30,2017-12-19,1179.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
X70BM5FO,gtx plus basic,condax,won,2017-12-01,2017-12-22,1243.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
NCF02FA5,gtx plus basic,zoomit,won,2017-12-01,2017-12-15,953.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
LC93MVYP,gtx basic,,engaging,2017-12-01,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
XF54BYUH,gtx plus pro,genco pura olive oil company,won,2017-12-01,2017-12-09,5619.0,12,28.0,3,5.0,False,False,False,False,3.3333333333333335,4.8,1.0,1.0,False,False,True
23ZL97PN,gtx plus basic,betasoloin,lost,2017-12-02,2017-12-12,0.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
PVZ4YGQG,gtx plus basic,donware,lost,2017-12-02,2017-12-11,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
7L89U5DU,mg advanced,plexzap,won,2017-12-02,2017-12-20,3547.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,True
KNN6C4O3,gtxpro,green plus,won,2017-12-02,2017-12-15,4899.0,6,10.0,1,2.0,False,False,False,False,6.0,4.5,1.0,1.0,False,False,True
CXAEFADQ,gtx plus basic,singletechno,won,2017-12-02,2017-12-20,993.0,14,12.0,3,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
G6433A35,mg special,doncon,won,2017-12-03,2017-12-10,54.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
1WVEAE8N,gtx plus basic,codehow,lost,2017-12-03,2017-12-20,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
TJJFAU52,mg special,initech,won,2017-12-03,2017-12-24,58.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
JCJ5PJDH,mg special,hottechi,won,2017-12-04,2017-12-13,57.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
0RH9W4E2,mg special,streethex,lost,2017-12-04,2017-12-24,0.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
MG3ZJ8F3,gtx plus basic,inity,won,2017-12-04,2017-12-11,1110.0,14,5.0,3,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
R892OD1B,mg special,rundofase,won,2017-12-04,2017-12-08,57.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
SZ09YDEF,gtxpro,finjob,lost,2017-12-04,2017-12-20,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
9WUYZLBE,mg special,nam zim,won,2017-12-04,2017-12-15,64.0,10,7.0,2,2.0,False,False,False,False,4.5,3.0,1.0,1.0,False,False,False
RV7ERUUT,gtx plus pro,zotware,won,2017-12-05,2017-12-07,5172.0,12,7.0,3,1.0,False,False,False,False,3.3333333333333335,7.0,1.0,1.0,False,False,True
EY0JZ32S,gtx plus basic,zotware,lost,2017-12-05,2017-12-27,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
CEYW89RW,gtx basic,golddex,lost,2017-12-05,2017-12-25,0.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
MBBBOMEV,mg special,faxquote,lost,2017-12-05,2017-12-19,0.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
I6FIZ2S5,gtx plus pro,funholding,won,2017-12-05,2017-12-19,6141.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
07GUKIG3,mg special,,engaging,2017-12-05,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
7EYDG0CV,mg special,statholdings,won,2017-12-06,2017-12-14,56.0,10,12.0,2,1.0,False,False,False,False,4.5,12.0,1.0,1.0,False,False,False
UFAABKQJ,gtx basic,dontechi,won,2017-12-06,2017-12-12,515.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
7ZU2A8L1,gtx basic,donware,won,2017-12-06,2017-12-23,698.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
O1HKZ4ZF,gtx basic,yearin,won,2017-12-06,2017-12-30,481.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
8VO26H1R,gtxpro,faxquote,lost,2017-12-06,2017-12-22,0.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
A2OLLGWZ,mg special,rangreen,won,2017-12-06,2017-12-14,49.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
WKIRY6KE,gtx plus basic,xx holding,won,2017-12-07,2017-12-18,1111.0,14,10.0,3,2.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
EJYFAV40,gtx plus pro,toughzap,won,2017-12-07,2017-12-28,5862.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
8A1EB728,mg special,j texon,won,2017-12-07,2017-12-16,54.0,10,7.0,2,2.0,False,False,False,False,4.5,3.0,1.0,1.0,False,False,False
RS31U03Y,gtx plus basic,,engaging,2017-12-07,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
2KWQ6RAZ,mg special,cancity,won,2017-12-08,2017-12-18,60.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
823X29EZ,gtxpro,plussunin,lost,2017-12-08,2017-12-22,0.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,False
VL8YNHD7,gtx plus basic,,engaging,2017-12-08,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
YY4VFPND,gtx plus basic,golddex,won,2017-12-08,2017-12-29,1168.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
RYLBEZ4N,mg special,gekko co,won,2017-12-08,2017-12-18,48.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
Y4UIUIEG,gtx plus basic,cancity,won,2017-12-09,2017-12-24,986.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
1HG8VLHU,mg advanced,toughzap,won,2017-12-09,2017-12-16,3843.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,True
0OJE7J6C,gtx plus pro,gekko co,won,2017-12-09,2017-12-17,5143.0,12,8.0,3,2.0,False,False,False,False,3.3333333333333335,3.5,1.0,1.0,False,False,True
OCVCCWPQ,mg special,codehow,won,2017-12-09,2017-12-24,52.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
S2KBTW2O,gtx plus pro,scotfind,won,2017-12-09,2017-12-23,5576.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
QJ9H7Y8W,mg special,sunnamplex,won,2017-12-09,2017-12-18,59.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
FNA51WN6,gtxpro,j texon,won,2017-12-09,2017-12-27,4178.0,6,7.0,1,2.0,False,False,False,False,6.0,3.0,1.0,1.0,False,False,True
921APYA3,gtx plus basic,lexiqvolax,won,2017-12-09,2017-12-25,1192.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
GMY4U7RD,gtx basic,,engaging,2017-12-09,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
CPC83NKN,gtx plus basic,conecom,won,2017-12-09,2017-12-24,1047.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
TBS5Y874,gtx plus pro,kan code,won,2017-12-09,2017-12-17,6456.0,12,8.0,3,2.0,False,False,False,False,3.3333333333333335,3.5,1.0,1.0,False,False,True
6JZ0HCSF,gtxpro,xx zobam,lost,2017-12-09,2017-12-29,0.0,6,8.0,1,2.0,False,False,False,False,6.0,3.5,1.0,1.0,False,False,False
JRSU8ALH,gtx basic,ron tech,lost,2017-12-10,2017-12-19,0.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
7GXUCFW5,gtxpro,inity,won,2017-12-10,2017-12-17,4755.0,6,5.0,1,1.0,False,False,False,False,6.0,5.0,1.0,1.0,False,False,True
E66UG7VC,mg special,y corporation,won,2017-12-10,2017-12-25,55.0,10,13.0,2,2.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
7IAHPFT9,mg advanced,faxquote,won,2017-12-10,2017-12-18,3078.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
FZWU2I30,gtx plus pro,the new york inquirer,engaging,2017-12-10,,,12,21.0,3,4.0,False,False,False,False,3.3333333333333335,4.5,1.0,1.0,False,False,False
04AOWMXV,gtx basic,codehow,won,2017-12-11,2017-12-28,537.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
XZ9YR78K,gtx plus basic,hottechi,won,2017-12-11,2017-12-18,1220.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
WZKN6PO4,mg special,finjob,won,2017-12-11,2017-12-21,53.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
WQSUMJRZ,mg special,scottech,won,2017-12-11,2017-12-18,60.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
1RIO9PCD,gtx basic,hottechi,won,2017-12-11,2017-12-29,494.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
TQV7CO87,gtx basic,genco pura olive oil company,won,2017-12-12,2017-12-18,480.0,9,28.0,2,5.0,False,False,False,False,4.0,4.8,1.0,1.0,False,False,False
3FJPGYD7,gtx basic,cheers,lost,2017-12-12,2017-12-29,0.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
9AQFU718,gtx basic,toughzap,lost,2017-12-12,2017-12-15,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
AUJE7IZR,gtx plus basic,hottechi,won,2017-12-12,2017-12-26,1075.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
LE3XYXEF,gtx plus basic,ganjaflex,lost,2017-12-12,2017-12-25,0.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
PM2BF2KB,gtx plus basic,xx holding,engaging,2017-12-13,,,14,10.0,3,2.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
